flight_number,origin,destination,departure_time,aircraft_type,occurrences
PC1257,SAW,AMS,11:40,321,226
PC1258,AMS,SAW,16:30,321,221
PC1259,SAW,AMS,13:00,321,153
PC1260,AMS,SAW,17:50,321,150
PC1639,ASR,AMS,03:10,320,23
PC1640,AMS,ASR,08:20,320,22
PC1731,ESB,FRA,08:00,320,76
PC1732,FRA,ESB,12:25,320,76
PC1773,KYA,AMS,19:05,320,20
PC1774,AMS,KYA,00:10,320,20
PC5011,FRA,DUS,16:45,320,1
PC5015,AYT,AMS,02:40,320,94
PC5016,AMS,AYT,08:05,320,93
PC5035,AYT,FRA,07:35,320,286
PC5036,FRA,AYT,12:15,320,278
PC5307,ADB,FRA,11:55,320,113
PC5308,FRA,ADB,16:00,320,109
PC5915,AYT,FRA,07:40,320,1
PC5916,FRA,AYT,12:15,320,1
PC5919,AYT,FRA,07:05,320,3
PC5920,FRA,AYT,11:55,320,3
PC5925,AYT,AMS,11:51,320,4
PC5926,AMS,AYT,17:05,320,4
PC5935,AYT,FRA,12:30,320,9
PC5936,FRA,AYT,17:05,320,9
PC5977,AYT,FRA,04:25,320,5
PC5978,FRA,AYT,09:00,320,5
PC6453,SAW,FRA,13:00,320,1
PC6454,FRA,SAW,17:05,320,1
PC7010,SAW,AMS,03:20,321,1
PC7011,AMS,SAW,08:10,321,1
PC7085,SAW,AMS,19:55,321,3
PC7086,AMS,SAW,00:40,321,3
PC7121,SAW,AMS,04:30,320,3
PC7122,AMS,SAW,09:15,320,3
PC7137,SAW,FRA,03:20,321,1
PC7138,FRA,SAW,07:55,321,1
PC7145,SAW,AMS,08:00,321,1
PC7146,AMS,SAW,12:45,321,1
PC7151,SAW,AMS,06:10,321,1
PC7152,AMS,SAW,11:00,321,1
PC7161,SAW,FRA,05:35,738,1
PC7162,FRA,SAW,09:30,738,1
PC7171,SAW,AMS,13:35,321,1
PC7172,AMS,SAW,18:35,321,1
PC7173,SAW,AMS,13:31,321,1
PC7174,AMS,SAW,19:00,321,1
PC7216,SAW,AMS,08:45,321,1
PC7217,AMS,SAW,13:55,321,1
PC7225,SAW,AMS,12:45,321,9
PC7226,AMS,SAW,18:15,321,9
PC7233,SAW,AMS,08:15,321,1
PC7234,AMS,SAW,13:20,321,1
PC7235,SAW,AMS,04:35,321,2
PC7236,AMS,SAW,09:55,321,2
PC7237,SAW,AMS,13:00,321,1
PC7238,AMS,SAW,18:23,321,1
PC7241,SAW,AMS,08:00,321,6
PC7242,AMS,SAW,12:55,321,6
PC7247,SAW,AMS,09:50,321,3
PC7248,AMS,SAW,14:35,321,3
PC7251,SAW,AMS,15:00,321,1
PC7252,AMS,SAW,19:40,321,1
PC7253,SAW,AMS,14:15,321,2
PC7254,AMS,SAW,00:00,321,3
PC7256,SAW,AMS,09:00,321,1
PC7257,AMS,SAW,18:25,321,1
PC7258,AMS,SAW,17:00,321,1
PC7259,SAW,AMS,14:25,321,1
PC7260,AMS,SAW,22:45,321,1
PC7308,FRA,ADB,12:30,320,1
PC7311,SAW,AMS,06:40,321,1
PC7312,AMS,SAW,11:20,321,1
PC7321,SAW,AMS,14:30,321,1
PC7322,AMS,SAW,18:45,321,1
PC7345,SAW,AMS,13:15,321,9
PC7346,AMS,SAW,18:00,321,9
PC7347,SAW,AMS,13:05,321,7
PC7348,AMS,SAW,17:55,321,7
PC7375,SAW,AMS,14:35,320,18
PC7376,AMS,SAW,19:50,320,17
PC7413,SAW,AMS,15:30,320,1
PC7414,AMS,SAW,20:10,320,1
PC993,SAW,FRA,08:25,321,424
PC994,FRA,SAW,12:45,321,415
PC995,SAW,FRA,11:25,321,422
PC996,FRA,SAW,15:45,321,408
PC997,SAW,FRA,13:15,321,175
PC998,FRA,SAW,17:35,321,169
PY3001,MAD,AMS,03:50,772,1
PY3002,AMS,MAD,10:00,343,3
PY3003,AMS,BYJ,08:15,343,3
PY3004,PMI,AMS,04:15,343,2
PY3005,MAD,AMS,03:55,788,1
PY993,AMS,PBM,08:20,346,175
PY994,PBM,AMS,02:00,346,183
PY995,AMS,PBM,09:30,343,1
PY996,PBM,AMS,21:00,343,1
Q9H168,IND,ZRH,09:00,220,1
QR003,AMS,LHR,04:40,388,2
QR067,DOH,FRA,06:15,787,425
QR068,FRA,DOH,15:15,787,418
QR069,DOH,FRA,22:55,787,411
QR070,FRA,DOH,07:35,787,423
QR071,DOH,FRA,10:35,788,320
QR072,FRA,DOH,18:30,788,318
QR085,AMS,DUS,14:00,787,1
QR1284,AMS,DOH,19:00,350,1
QR1568,FRA,DOH,11:30,787,1
QR1572,FRA,DOH,12:00,788,1
QR1784,AMS,DOH,17:30,77W,1
QR273,DOH,AMS,05:15,77W,427
QR274,AMS,DOH,14:15,77W,421
QR275,DOH,AMS,03:10,350,56
QR276,AMS,DOH,11:50,350,56
QR283,DOH,AMS,12:20,350,366
QR284,AMS,DOH,20:15,350,361
QR3271,FRA,DOH,05:00,787,1
QR8014,BUD,AMS,17:50,77L,1
QR8032,DOH,FRA,23:55,77L,1
QR8033,FRA,OSL,08:05,77L,1
QR8040,DOH,FRA,08:35,77L,43
QR8041,FRA,BRU,16:35,77L,43
QR8054,DOH,FRA,09:50,77L,46
QR8055,FRA,DOH,18:10,77L,51
QR8076,DOH,FRA,23:45,77L,1
QR8077,FRA,PRG,08:10,77L,1
QR8085,DOH,FRA,07:35,77L,1
QR8089,GRU,AMS,03:30,77L,1
QR8099,AMS,DOH,22:25,772,93
QR8101,DOH,AMS,10:30,772,146
QR8102,ORD,AMS,17:00,772,141
QR8142,AMS,DOH,08:45,77L,15
QR8145,DOH,FRA,10:05,77L,27
QR8147,DOH,FRA,03:35,77L,24
QR8150,DOH,AMS,17:30,772,89
QR8151,ORD,AMS,14:40,772,94
QR8158,AMS,DOH,20:50,772,116
QR8160,AMS,DOH,10:05,772,117
QR8187,DOH,AMS,09:50,772,117
QR8201,DOH,AMS,07:15,772,158
QR8202,AMS,DOH,16:00,772,158
QR8203,DOH,AMS,01:55,772,118
QR8204,AMS,DOH,18:35,772,109
QR8205,DOH,AMS,02:00,772,163
QR8206,AMS,DOH,09:00,772,159
QR8207,DOH,AMS,04:15,772,111
QR8208,AMS,DOH,16:45,772,109
QR8211,DOH,AMS,03:30,772,42
QR8212,AMS,OSL,11:50,772,39
QR8219,DOH,AMS,00:10,77L,11
QR8220,AMS,OSL,08:40,77L,10
QR8221,DOH,FRA,09:30,77L,91
QR8222,FRA,DOH,17:30,77L,109
QR8223,DOH,FRA,06:45,77L,147
QR8224,FRA,DOH,15:15,77L,135
QR8225,DOH,FRA,09:20,77L,1
QR8226,FRA,DOH,17:50,77L,1
QR8227,DOH,FRA,05:55,77L,109
QR8228,FRA,DOH,16:40,77L,100
QR8233,DOH,FRA,06:45,77L,35
QR8234,FRA,DOH,15:25,77L,47
QR8236,LGG,FRA,17:30,77L,10
QR8237,LGG,FRA,12:30,77L,4
QR8238,LGG,FRA,12:30,77L,2
QR8242,BUD,AMS,13:45,77L,1
QR8247,BRU,FRA,16:00,77L,1
QR8251,DOH,AMS,05:45,772,1
QR8252,AMS,CDG,13:40,772,1
QR8264,IST,DOH,02:30,77L,1
QR8293,AMS,OSL,11:10,77L,3
QR8324,FRA,NLU,09:00,77L,9
QR8331,AMS,OSL,10:40,772,1
QR8379,FRA,OSL,16:25,77L,2
QR8560,SVQ,FRA,12:03,77L,1
QR8596,FRA,ZAZ,09:55,77L,10
QR8597,FRA,DOH,07:25,772,4
QR8769,DOH,AMS,00:10,772,12
QR8770,AMS,DOH,09:15,772,12
QR8807,AMS,FRA,04:25,772,3
QR8814,DOH,AMS,00:35,77L,6
QR8835,AMS,DOH,12:45,772,2
QR8836,DOH,FRA,04:35,77L,3
QR8837,LGG,DOH,13:00,77L,21
QR8838,DOH,AMS,00:45,77L,3
QR8839,AMS,DOH,16:15,772,1
QS2342,RHO,FRA,13:15,73M,4
QS2343,FRA,RHO,16:49,73M,2
QS2376,HER,FRA,13:00,738,7
QS2377,FRA,HER,17:20,738,4
QS3670,TFS,FRA,07:49,738,3
QS3671,FRA,TFS,13:35,738,2
QS3688,FRA,PMI,08:15,738,1
QS3689,PMI,FRA,10:50,738,1
QS4301,TRD,FRA,09:00,220,1
QS4314,GPA,FRA,11:55,737,1
QS4318,FRA,KEF,08:45,73M,1
QS4319,KEF,FRA,11:30,73M,1
QS4320,FRA,MLA,09:50,220,1
QS4321,MLA,FRA,07:30,220,1
QS4340,FRA,MLA,09:05,737,1
QS4341,MLA,FRA,07:30,220,1
QS4462,BHX,FRA,09:00,220,1
QS4463,FRA,BHX,09:20,220,1
QS4500,FUE,FRA,07:40,738,2
QS4501,FRA,FUE,13:10,738,1
QS4536,FRA,CPH,09:20,73M,1
QS4537,CPH,FRA,13:00,737,1
QS4560,FRA,KGS,09:55,738,1
QS4561,KGS,FRA,13:00,738,1
QS4577,FRA,PRG,16:00,738,1
QS4600,TLV,FRA,07:30,738,1
QS4601,FRA,TLV,19:15,738,1
QS4635,FRA,LPA,10:00,738,1
QY1239,AMS,LEJ,21:10,AB3,356
QY1442,LEJ,AMS,22:30,738,47
QY1443,STN,AMS,04:50,AB3,288
QY1444,AMS,BRU,07:20,738,118
QY1446,LEJ,AMS,01:35,763,362
QY1491,AMS,LEJ,19:20,AB3,287
QY186,LEJ,FRA,02:10,AB3,359
QY187,FRA,LEJ,20:30,AB3,294
QY188,LEJ,FRA,02:50,752,168
QY189,FRA,LEJ,20:35,752,283
QY204,DUB,AMS,05:20,738,68
QY207,BRU,AMS,18:50,AB3,1
QY211,MAD,FRA,17:35,AB3,1
QY223,LTN,AMS,08:55,AB3,4
QY272,AMS,LEJ,22:30,AB3,1
QY2888,DUB,AMS,05:20,738,20
QY360,FRA,JFK,18:20,332,33
QY362,FRA,JFK,19:20,332,26
QY532,DWC,FRA,09:20,332,1
QY547,BAH,FRA,09:40,332,50
QY6002,MAD,FRA,09:40,AB3,1
QY6016,MAD,FRA,08:00,AB3,1
QY6020,MAD,FRA,08:00,AB3,1
QY6030,FRA,SOF,09:00,AB3,1
QY6033,FRA,SOF,09:13,AB3,1
QY6035,FRA,SOF,09:28,AB3,1
QY6037,FRA,SOF,09:10,AB3,1
QY6038,FRA,SOF,12:30,AB3,1
QY6042,CFE,FRA,10:05,AB3,1
QY6044,FRA,SOF,10:00,AB3,1
QY6048,MAD,FRA,09:30,AB3,1
QY6049,MAD,FRA,08:00,AB3,1
QY6051,ATH,FRA,09:59,AB3,1
QY6055,CFE,FRA,10:00,AB3,1
QY6359,MAD,FRA,15:05,AB3,176
QY6360,FRA,MAD,15:25,AB3,174
QY6700,AMS,LTN,12:00,763,59
QY6701,LTN,AMS,14:50,763,58
QY6717,LTN,FRA,09:45,AB3,275
QY6718,FRA,LTN,06:40,AB3,274
QY6724,MAD,AMS,10:55,AB3,120
QY6725,AMS,MAD,15:10,AB3,117
QY6730,LTN,AMS,10:20,AB3,54
QY6731,AMS,LHR,14:40,AB3,59
QY812,AMS,LEJ,20:15,763,1
QY820,FRA,EMA,06:20,AB3,1
QY821,EMA,FRA,17:45,AB3,2
QY822,FRA,LEJ,05:00,AB3,2
QY824,LEJ,FRA,19:00,752,1
QY831,LEJ,FRA,18:55,752,1
QY833,FRA,LEJ,04:30,752,1
QY840,FRA,LEJ,15:00,AB3,2
QY843,LEJ,FRA,18:00,752,1
QY850,FRA,LEJ,19:30,752,1
QY851,LEJ,FRA,18:30,752,1
QY853,FRA,LEJ,11:30,AB3,2
QY854,LEJ,FRA,18:50,AB3,1
QY859,AMS,LEJ,06:05,AB3,1
QY860,LEJ,FRA,14:45,332,2
QY862,FRA,LEJ,04:00,AB3,1
QY863,AMS,LEJ,13:55,763,1
QY864,AMS,LEJ,10:20,763,1
QY870,FRA,LEJ,07:35,AB3,2
QY874,AMS,LEJ,18:00,AB3,1
QY875,LEJ,FRA,03:30,AB3,1
RB271,AMS,DAM,08:20,320,12
RB272,DAM,AMS,14:00,320,13
RJ125,AMM,FRA,07:40,320,398
RJ126,FRA,AMM,13:50,320,392
RJ127,AMM,FRA,23:45,320,8
RJ128,FRA,AMM,05:50,320,8
RJ141,AMM,AMS,07:45,E95,1
RJ142,AMS,AMM,14:20,E95,1
RJ151,AMM,AMS,07:15,320,230
RJ152,AMS,AMM,13:55,320,222
RJ5125,AMM,FRA,14:15,320,1
RJ5126,FRA,AMM,20:30,320,1
RJ8151,AMM,AMS,12:45,E95,1
RO1900,AMS,OTP,16:30,738,1
RO1901,AMS,OTP,05:30,320,1
RO301,OTP,FRA,05:35,737,351
RO302,FRA,OTP,09:15,737,350
RO305,OTP,FRA,14:00,737,125
RO306,FRA,OTP,17:25,737,121
RO361,OTP,AMS,05:35,738,418
RO362,AMS,OTP,09:40,738,410
RO363,OTP,AMS,13:50,738,392
RO364,AMS,OTP,18:00,738,385
RW701,KGL,CDG,18:35,333,1
SE7710,HRG,FRA,03:05,320,3
SE7711,FRA,HRG,09:15,320,2
SE7790,HRG,FRA,10:30,320,1
SE7791,FRA,VIE,17:00,320,1
SK1547,CPH,AMS,07:55,320,22
SK1548,AMS,CPH,10:05,320,22
SK1549,CPH,AMS,13:35,CR9,409
SK1550,AMS,CPH,15:40,CR9,403
SK1553,ARN,AMS,06:10,320,335
SK1555,ARN,AMS,14:10,320,351
SK1556,AMS,ARN,16:55,320,349
SK1557,ARN,AMS,16:55,320,254
SK1558,AMS,ARN,19:50,320,254
SK1635,CPH,FRA,16:15,CR9,277
SK1636,FRA,CPH,19:30,CR9,275
SK2551,CPH,AMS,06:15,320,414
SK527,AMS,LHR,14:20,320,2
SK547,CPH,AMS,10:40,320,313
SK548,AMS,CPH,13:55,320,306
SK549,CPH,AMS,18:10,320,195
SK550,AMS,CPH,05:00,320,194
SK552,AMS,CPH,08:25,320,409
SK553,CPH,AMS,16:10,320,339
SK554,AMS,CPH,18:20,320,337
SK556,AMS,ARN,09:00,320,334
SK557,ARN,AMS,09:40,320,68
SK558,AMS,ARN,12:25,320,68
SK6271,FRA,CPH,09:15,CR9,1
SK639,CPH,FRA,07:15,E95,27
SK640,FRA,CPH,09:30,E95,26
SK675,CPH,FRA,11:10,320,311
SK676,FRA,CPH,13:20,320,306
SK7526,AMS,OSL,20:30,320,1
SK821,OSL,AMS,06:00,320,391
SK822,AMS,OSL,08:40,320,388
SK823,OSL,AMS,09:05,E95,54
SK824,AMS,OSL,11:35,E95,52
SK827,OSL,AMS,14:35,320,344
SK828,AMS,OSL,17:05,320,335
SK9102,FRA,CPH,11:30,CR9,1
SK9230,AMS,OSL,14:20,320,2
SK9231,AMS,CPH,15:00,E95,1
SK9240,AMS,CPH,14:00,320,1
SK9242,FRA,CPH,15:25,CR9,1
SK9244,FRA,CPH,15:05,320,1
SK9248,AMS,CPH,09:30,CR9,1
SK9252,AMS,ARN,18:00,320,1
SM2940,RMF,FRA,06:55,320,168
SM2941,FRA,RMF,13:15,320,163
SM2942,HRG,FRA,06:30,320,349
SM2943,FRA,HRG,12:15,320,315
SM2944,HRG,FRA,07:15,320,13
SM2945,FRA,HRG,13:00,320,11
SN1616,FRA,BRU,09:49,320,1
SN1618,FRA,BRU,09:45,320,1
SN1808,FRA,BRU,11:50,319,1
SN2106,FRA,BRU,07:10,319,2
SN2607,BRU,FRA,05:00,319,415
SN2608,FRA,BRU,07:00,319,413
SN2609,BRU,FRA,07:30,319,250
SN2610,FRA,BRU,09:40,319,251
SN2611,BRU,FRA,08:30,319,255
SN2612,FRA,BRU,10:30,319,256
SN2613,BRU,FRA,12:25,319,312
SN2614,FRA,BRU,14:25,319,313
SN2615,BRU,FRA,15:30,319,293
SN2616,FRA,BRU,17:35,319,296
SN2617,BRU,FRA,17:30,320,359
SN2618,FRA,BRU,19:30,320,361
SN3705,REU,BCN,19:45,320,1
SN9902,FRA,BRU,11:25,320,1
SN9903,BRU,FRA,15:30,319,1
SN9909,BRU,FRA,08:30,320,1
SN9911,BRU,FRA,07:30,320,1
SN9912,BRU,FRA,17:00,320,1
SN9913,BRU,FRA,08:30,320,1
SN9915,BRU,FRA,06:00,320,1
SN9917,BRU,FRA,07:30,320,3
SN9919,BRU,FRA,12:25,319,2
SN9921,BRU,FRA,15:30,319,1
SN9923,BRU,FRA,17:30,320,1
SN9928,BRU,FRA,17:30,320,1
SQ025,FRA,SIN,00:55,77W,846
SQ026,FRA,JFK,15:55,77W,830
SQ322,SIN,FRA,15:45,388,1
SQ323,AMS,SIN,09:00,350,417
SQ324,SIN,AMS,15:55,350,413
SQ325,FRA,SIN,19:40,388,418
SQ326,SIN,FRA,02:55,388,422
SQ329,FRA,SIN,12:35,350,12
SQ330,SIN,FRA,18:45,350,12
SQ7319,AMS,SIN,17:45,744,1
SQ7324,SIN,AMS,07:25,744,1
SQ7327,AMS,MAA,05:20,744,11
SQ7328,SIN,AMS,05:20,744,6
SQ7333,AMS,SIN,12:55,744,2
SQ7343,NBO,AMS,12:15,744,101
SQ7347,AMS,SIN,07:20,744,3
SQ7351,LHR,AMS,01:25,744,7
SQ7352,AMS,LHR,04:40,744,18
SQ7371,AMS,SHJ,19:20,744,42
SQ7372,SIN,AMS,06:00,744,48
SQ7373,AMS,SIN,19:35,744,2
SQ7374,SHJ,AMS,09:55,744,4
SQ7377,AMS,SIN,20:20,744,1
SQ7393,LHR,AMS,01:25,744,50
SQ7395,LHR,AMS,01:10,744,45
SQ7953,LAX,AMS,07:15,744,10
SQ7987,LAX,AMS,20:55,744,94
SQ9323,AMS,SIN,12:30,350,1
SQ9325,FRA,SIN,11:00,388,7
SQ9326,SIN,FRA,02:00,388,3
SQ9327,FRA,MUC,12:00,388,1
SU2131,IST,SVO,13:45,321,1
SV167,JED,FRA,06:40,320,243
SV168,FRA,JED,14:15,320,239
SV179,RUH,FRA,06:05,320,183
SV180,FRA,RUH,14:15,320,178
SV214,AMS,JED,14:20,787,76
SV215,JED,AMS,05:30,787,286
SV216,AMS,JED,13:55,787,192
SV218,AMS,JED,19:25,787,1
SV3032,MAD,FRA,05:30,744,5
SV3925,CAI,FRA,05:20,744,5
SV3926,FRA,RUH,17:10,744,1
SV3934,AMS,XCR,14:05,744,1
SV9066,AMS,JED,06:00,787,1
SV913,LGG,FRA,10:00,744,48
SV914,FRA,JED,17:00,744,45
SV921,JED,FRA,22:05,333,1
SV922,FRA,RUH,05:50,333,1
SV925,RUH,FRA,09:00,744,33
SV926,FRA,RUH,18:10,744,42
SV929,LGG,FRA,11:30,744,53
SV930,FRA,RUH,14:30,744,52
SV933,JED,AMS,03:00,744,233
SV934,AMS,RUH,14:40,744,225
SV946,LGG,FRA,02:30,744,2
SW731,FCO,LGG,15:00,ERJ,1
T30041,AMS,HUY,19:05,E90,1
T30051,HUY,AMS,18:30,E90,1
T30052,HUY,AMS,06:45,E90,1
T30061,AMS,HUY,18:35,E90,1
T3029,AMS,HUY,20:00,E90,1
T7CAL3,AMS,BWE,13:30,BEH,2
T7N1960,IST,LOS,20:30,ER4,1
TB061,AMS,BRU,07:45,788,1
TB064,BRU,AMS,06:10,788,1
TB067,AMS,EGSY,14:00,738,1
TB069,BRU,AMS,12:55,738,1
TB091,BRU,AMS,05:51,738,2
TB094,BRU,AMS,05:30,73M,2
TB098,BRU,AMS,12:49,73M,2
TB099,BRU,AMS,15:00,73M,1
TB1071,AMS,AGP,14:49,73M,1
TB1111,AMS,ALC,06:55,73M,1
TB1112,ALC,AMS,08:35,73M,1
TB1172,ALC,AMS,10:40,73M,1
TB161,AMS,PUJ,12:40,788,1
TB167,AMS,PUJ,08:20,788,2
TB1752,TFS,AMS,18:20,73M,1
TB2031,SID,AMS,16:15,73M,1
TB2267,ANR,FRA,12:27,E95,2
TB2653,AMS,RBA,14:45,73M,1
TB313,BRU,FRA,12:45,738,1
TB3202,AYT,AMS,08:45,73M,1
TB3313,FRA,AOE,18:40,73M,1
TB352,CUN,AMS,00:30,788,1
TB7067,CMN,AMS,18:05,738,1
TB7068,AMS,CMN,23:45,738,1
TB960,BRU,AMS,08:30,737,1
TB961,AMS,BRU,14:00,73M,1
TB9611,AMS,VCE,10:45,737,1
TB9613,FRA,AMS,13:30,73M,3
TB962,BRU,AMS,05:58,73M,1
TB964,AMS,BRU,12:25,73M,2
TB968,AMS,BRU,05:00,788,1
TB969,BRU,AMS,06:30,738,1
TB9720,LGW,AMS,15:15,738,1
TF9690,FRA,LNZ,07:15,AT7,1
TF9821,FRA,VIE,12:35,AT7,1
TG920,BKK,FRA,16:45,77W,412
TG921,FRA,BKK,12:45,77W,422
TG922,BKK,FRA,05:25,77W,425
TG923,FRA,BKK,18:40,77W,414
TG936,BKK,AMS,22:35,350,30
TG937,AMS,BKK,12:15,350,24
TK1223,FRA,IST,20:25,321,3
TK1224,IST,FRA,00:40,321,3
TK1585,IST,FRA,08:10,321,107
TK1586,FRA,IST,12:25,321,104
TK1587,IST,FRA,04:45,333,423
TK1588,FRA,IST,09:25,333,419
TK1591,IST,FRA,08:30,333,425
TK1592,FRA,IST,13:05,333,414
TK1593,IST,FRA,12:20,333,422
TK1594,FRA,IST,16:55,333,418
TK1597,IST,FRA,15:45,321,424
TK1598,FRA,IST,05:05,321,425
TK1611,IST,FRA,01:05,321,28
TK1612,FRA,IST,20:00,321,28
TK1723,FRA,BER,12:50,333,2
TK1904,AMS,IST,16:25,77W,1
TK1949,IST,AMS,16:45,321,31
TK1950,AMS,IST,05:20,321,31
TK1951,IST,AMS,04:00,333,421
TK1952,AMS,IST,09:15,333,417
TK1953,IST,AMS,11:05,333,424
TK1954,AMS,IST,16:20,333,420
TK1955,IST,AMS,16:10,332,424
TK1956,AMS,IST,21:10,332,417
TK1957,IST,AMS,08:45,333,424
TK1958,AMS,IST,12:40,333,417
TK1959,IST,AMS,08:15,321,6
TK1960,AMS,IST,13:00,321,11
TK1961,IST,AMS,10:30,738,148
TK1962,AMS,IST,15:30,738,146
TK3235,IST,AMS,12:47,333,2
TK3236,AMS,IST,00:15,333,2
TK3368,AYT,FRA,00:45,73M,2
TK3369,FRA,AYT,05:45,73M,2
TK3370,AYT,FRA,00:25,73M,5
TK3371,FRA,AYT,05:35,73M,5
TK3705,IST,FRA,08:10,77W,3
TK3706,FRA,IST,00:15,77W,4
TK3741,SZF,FRA,08:10,738,1
TK3743,IST,FRA,07:10,738,1
TK3744,FRA,ADB,11:30,738,1
TK4653,IST,DEL,15:25,77W,1
TK6028,IST,FRA,02:15,333,1
TK6046,IST,FRA,02:20,332,1
TK6048,FRA,IST,11:10,332,1
TK6052,IST,FRA,01:45,332,1
TK6053,FRA,IST,06:30,332,13
TK6079,FRA,YYZ,01:25,332,4
TK6095,IST,AMS,11:00,310,1
TK6096,AMS,IST,16:30,310,1
TK6111,IST,AMS,16:55,332,25
TK6112,AMS,IST,13:35,321,1
TK6147,LOS,FRA,00:10,332,1
TK6318,IST,FRA,00:30,332,1
TK6321,FRA,IST,00:50,77L,3
TK6359,IST,AMS,11:45,321,20
TK6360,AMS,IST,17:50,321,19
TK6369,IST,AMS,10:45,310,96
TK6370,AMS,IST,16:55,310,88
TK6397,ALG,FRA,00:35,310,2
TK6403,IST,FRA,01:25,332,147
TK6404,FRA,IST,05:40,332,149
TK6405,IST,FRA,01:25,332,110
TK6406,FRA,IST,06:30,332,109
TK6407,IST,FRA,01:25,77L,26
TK6408,FRA,IST,07:05,77L,24
TK6409,IST,AMS,03:00,332,37
TK6410,AMS,IST,09:05,332,35
TK6411,IST,AMS,03:15,332,35
TK6412,AMS,IST,09:00,332,35
TK6421,IST,FRA,00:40,744,16
TK6422,FRA,IST,06:40,744,16
TK6434,IST,AMS,11:30,77L,1
TK6473,IST,FRA,11:00,77L,1
TK6474,FRA,IST,16:50,77L,1
TK6552,IST,FRA,12:20,310,1
TK6553,FRA,IST,17:05,310,1
TK6559,IST,AMS,08:30,310,42
TK6560,AMS,IST,18:35,310,39
TK6600,IST,AMS,01:35,321,13
TK6601,AMS,IST,08:40,321,6
TK6602,IST,FRA,02:20,310,2
TK6603,FRA,IST,06:50,310,3
TK6604,FRA,IST,19:30,310,1
TK6606,IST,AMS,15:05,321,1
TK6607,AMS,IST,20:20,321,1
TK6609,IST,AMS,03:17,321,1
TK6610,AMS,IST,09:00,321,1
TK6619,OTP,AMS,14:30,321,1
TK6620,AMS,IST,19:00,321,1
TK6628,LGG,FRA,04:00,77L,2
TK6650,IST,FRA,01:15,321,2
TK6651,FRA,IST,06:15,321,2
TK6652,LGG,FRA,08:40,77L,2
TK6653,IST,FRA,13:05,332,1
TK6654,FRA,IST,18:45,332,1
TK6659,IST,AMS,11:30,321,1
TK6660,AMS,IST,16:50,321,1
TK6662,IST,FRA,13:20,332,1
TK6663,FRA,IST,17:35,332,1
TK6680,IST,FRA,06:40,77L,3
TK6681,FRA,IST,13:00,77L,3
TK6682,IST,FRA,05:00,333,3
TK6683,FRA,IST,10:00,333,3
TK6881,SKP,IST,12:15,738,1
TK6884,AMS,IST,09:00,332,1
TK6885,IST,AMS,19:05,77W,1
TK6888,FRA,BER,01:50,321,2
TK6893,IST,FRA,12:40,321,1
TK6894,FRA,IST,11:00,321,3
TK6895,AMS,IST,22:15,350,1
TK6898,FRA,IST,05:00,321,2
TK6900,FRA,IST,07:55,333,1
TK6901,FRA,IST,03:45,321,1
TK6904,IST,FRA,13:45,738,1
TK6905,FRA,SAW,18:00,738,1
TK6918,FRA,IST,05:00,332,1
TK6923,FRA,AMS,07:00,321,2
TK6924,AMS,IST,16:51,787,1
TO4058,ORY,AMS,17:10,738,203
TO4059,AMS,ORY,19:25,738,200
TP2394,LIS,FRA,05:35,321,1
TP2880,LIS,AMS,03:30,320,1
TP2881,AMS,LIS,11:00,320,1
TP3350,LIS,FRA,08:00,320,1
TP3353,FRA,LIS,12:00,320,1
TP540,FRA,LIS,15:00,319,1
TP570,LIS,FRA,07:35,321,409
TP571,FRA,LIS,11:30,321,401
TP572,LIS,FRA,12:45,320,404
TP573,FRA,LIS,17:40,320,401
TP574,LIS,FRA,17:15,320,416
TP575,FRA,LIS,04:05,320,413
TP668,LIS,AMS,08:40,320,416
TP669,AMS,LIS,11:50,320,401
TP670,LIS,AMS,11:35,320,172
TP671,AMS,LIS,15:25,320,172
TP672,LIS,AMS,13:40,320,406
TP673,AMS,LIS,17:40,320,401
TP674,LIS,AMS,17:20,320,412
TP675,AMS,LIS,05:00,320,400
TP9000,LIS,AMS,14:50,330,1
TP9001,AMS,LIS,11:15,330,1
TP9240,AMS,LIS,14:06,321,1
TP9246,AMS,OPO,23:15,330,1
TP9247,AMS,LIS,07:05,320,1
TP9252,AMS,LIS,07:00,321,1
TS376,YYZ,AMS,03:45,321,176
TS377,AMS,YYZ,12:55,321,172
TU527,FRA,TUN,16:30,320,2
TU648,DJE,FRA,13:25,320,60
TU649,FRA,DJE,17:20,320,59
TU744,TUN,FRA,06:55,320,328
TU745,FRA,TUN,10:30,320,314
TU9066,AMS,TUN,16:00,343,1
TU9067,TUN,AMS,15:00,343,1
TW403,ICN,FRA,00:50,332,321
TW404,FRA,ICN,16:50,332,316
UA020,IAH,AMS,21:20,763,407
UA021,AMS,IAH,09:00,763,398
UA042,EWR,FRA,00:00,77W,326
UA043,FRA,EWR,09:10,77W,318
UA046,IAH,FRA,23:20,772,411
UA047,FRA,IAH,11:55,772,405
UA058,SFO,FRA,20:20,77W,412
UA059,FRA,SFO,11:35,77W,418
UA070,EWR,AMS,21:55,772,409
UA071,AMS,EWR,07:15,772,415
UA074,EWR,FRA,02:55,763,165
UA075,FRA,EWR,15:10,763,157
UA181,FRA,DEN,09:20,787,414
UA182,DEN,FRA,21:50,787,408
UA3014,AMS,IAD,12:00,763,1
UA3015,AMS,ORD,11:00,772,2
UA3018,IAD,AMS,02:18,763,3
